Tweet Id,Datetime,Text,Topic
1350831042333170000,1/17/2021 15:43,"RT @OsheaJacksonJr: James harden thin again? Levert doesn’t pass physical trade still goes through? 

But I still can’t get my explanation…",James Harden
1350831058665800000,1/17/2021 15:43,"RT @Geovannaaa__a: Quando Lebron James, KD, Curry, Harden e entre outros sem aposentar https://t.co/oW0k4IrkXk",James Harden
1350831060888790000,1/17/2021 15:43,RT @WorldWideWob: Cole Anthony going punch-for-punch with James Harden is something that is actually happening right now.,James Harden
1350831063208050000,1/17/2021 15:43,"RT @CBSSportsHQ: James Harden goes Euro for his first bucket with the Nets

Via @BrooklynNets 
 https://t.co/RG7qeeJuQp",James Harden
1350831064583950000,1/17/2021 15:43,"RT @RocketsPlsWin: James Harden’s instagram story seems to have a direct shot at Shaq 👀

Thoughts? https://t.co/b9eBmoz8yb",James Harden
1350831071466830000,1/17/2021 15:43,idk shit ab shit but i would like a james harden explanation please :-),James Harden
1350831072284730000,1/17/2021 15:43,"RT @OsheaJacksonJr: James harden thin again? Levert doesn’t pass physical trade still goes through? 

But I still can’t get my explanation…",James Harden
1350831073006120000,1/17/2021 15:43,"RT @TheNBACentral: Kevin Durant 
42 PTS - 4 REB -5 AST - 2 STL -2 BLK

James Harden 
32 PTS - 12 REB -14 AST - 4 STL -1 BLK

Easy money htt…",James Harden
1350831073379430000,1/17/2021 15:43,"RT @SportsCenter: First look at James Harden as a Net 👀

(via @NBA) https://t.co/6CeKJolZO7",James Harden
1350831083516880000,1/17/2021 15:43,RT @the_ironsheik: JAMES HARDEN YOU LOST 50 POUNDS IN 3 DAYS? IF YOU DONT RELEASE A DIET BOOK YOU ARE LEAVING MONEY ON THE TABLE BUBBA. htt…,James Harden
1350831085861560000,1/17/2021 15:43,RT @WorldWideWob: Cole Anthony going punch-for-punch with James Harden is something that is actually happening right now.,James Harden
1350831095403700000,1/17/2021 15:43,@DouglasBubbles James harden is fat and kyrie is toast,James Harden
1350831104052370000,1/17/2021 15:43,"RT @RocketsPlsWin: James Harden’s instagram story seems to have a direct shot at Shaq 👀

Thoughts? https://t.co/b9eBmoz8yb",James Harden
1350831114785590000,1/17/2021 15:43,RT @the_ironsheik: JAMES HARDEN YOU LOST 50 POUNDS IN 3 DAYS? IF YOU DONT RELEASE A DIET BOOK YOU ARE LEAVING MONEY ON THE TABLE BUBBA. htt…,James Harden
1350831118484960000,1/17/2021 15:43,RT @DwyaneWade: Let’s talk about this narrative: James Harden looks happy and there’s no price tag for that feeling. Could he have handle t…,James Harden
1350831119449680000,1/17/2021 15:43,RT @RobKSports: Rockets fans spent 8 years arguing with doorknobs about James Harden and the ridiculous narratives about him that people lo…,James Harden
1350831120645020000,1/17/2021 15:43,"RT @BleacherReport: New chapter for James Harden 📸

(via @NBA) https://t.co/1GE6twmrHt",James Harden
1350831123732030000,1/17/2021 15:43,"RT @MarcJSpears: Nets say James Harden (30 points, 11 rebounds, 14 assists) has become the first player in NBA history to record a 30-point…",James Harden
1350831147987640000,1/17/2021 15:43,"RT @RocketsPlsWin: James Harden’s instagram story seems to have a direct shot at Shaq 👀

Thoughts? https://t.co/b9eBmoz8yb",James Harden
1350831163963790000,1/17/2021 15:43,RT @DwyaneWade: Let’s talk about this narrative: James Harden looks happy and there’s no price tag for that feeling. Could he have handle t…,James Harden
1350831172734080000,1/17/2021 15:43,"RT @6toHombreLATAM: En su debut, James Harden estableció el récord de asistencias de la historia de los Nets. https://t.co/vumNbVCvNt",James Harden
1350831190912150000,1/17/2021 15:43,This nigga James Harden was hoopin like he was like playin for his freedom,James Harden
1350831195672730000,1/17/2021 15:43,RT @SupremeDreams_1: How Lebron was when he found out James Harden went to the Nets 🏀🤣💀 https://t.co/BK9bb48nze,James Harden
1350831197988000000,1/17/2021 15:43,RT @DwyaneWade: Let’s talk about this narrative: James Harden looks happy and there’s no price tag for that feeling. Could he have handle t…,James Harden
1350831224332420000,1/17/2021 15:43,"RT @ComplexSports: Kevin Durant: 
42 points, 5 assists  

James Harden:
32 points, 12 rebounds, 14 assists 

Back together again. Sheesh!🔥…",James Harden
1350831226165340000,1/17/2021 15:43,RT @the_ironsheik: JAMES HARDEN YOU LOST 50 POUNDS IN 3 DAYS? IF YOU DONT RELEASE A DIET BOOK YOU ARE LEAVING MONEY ON THE TABLE BUBBA. htt…,James Harden
1350831256557250000,1/17/2021 15:44,RT @BrooklynNets: James Harden with a franchise record FOURTEEN assists in his Nets debut 👏👏👏 https://t.co/2JEoSqGHuj,James Harden
1350831259388400000,1/17/2021 15:44,RT @DeuceThomas: How James Harden took off his fat suit when he arrived in Brooklyn https://t.co/xd3oG2caCO,James Harden
1350831277730050000,1/17/2021 15:44,"RT @SportsCenter: James Harden's debut with the Nets:

32 Pts
12 Reb
14 Ast
4 Stl
1 Blk

A new era in Brooklyn 👏 https://t.co/KB3OVDTpo0",James Harden
1350831290891840000,1/17/2021 15:44,RT @DwyaneWade: Let’s talk about this narrative: James Harden looks happy and there’s no price tag for that feeling. Could he have handle t…,James Harden
1350831301394380000,1/17/2021 15:44,"RT @ComplexSports: Kevin Durant: 
42 points, 5 assists  

James Harden:
32 points, 12 rebounds, 14 assists 

Back together again. Sheesh!🔥…",James Harden
1350831304145680000,1/17/2021 15:44,"RT @malika_andrews: James Harden said that he is ""excited"" for Kyrie Irving's eventual return. ""Once we're on the court together,"" Harden s…",James Harden
1350831309514550000,1/17/2021 15:44,"RT @onthefloorTV: James Harden debut!!

#BrooklynTogether #BrooklynNets #NBA #NBATwitter 

Follow us on Instagram! https://t.co/DeDQsJj4tG",James Harden
